"use_intt_id","biz_no","bank_cd","acct_no","trsc_dt","trsc_seq_no","curr_cd","loan_trsc_dv","acct_no_ext","trsc_tm","trsc_amt","loan_trsc_amt","loan_bal","loan_rate","loan_intr_st_dt","loan_intr_en_dt","loan_intr_period","loan_intr_amt","loan_intr_nrml_amt","loan_intr_over_amt","loan_intr_rtrn_amt","note1","note2","reg_dtm","corc_dtm","mnul_wrt_yn","cust_type_cont","cust_brn"
WP2148635102_02,"2148635102","10000088","544222559034","20231130",1.00,KRW,실행,,,0.00,211592810.00,211592810.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231201090319",,N,,
WP2148635102_02,"2148635102","10000088","544222559034","20231130",2.00,KRW,실행,,,0.00,685322879.00,685322879.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231201090318",,N,,
WP2148635102_02,"2148635102","10000088","544222559034","20231130",3.00,KRW,실행,,,0.00,181380823.00,181380823.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231201090318",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231130",23.00,KRW,"1",,,0.00,0.00,0.00,4.70,,"20231129",0.00,32143.00,0.00,0.00,0.00,"","","20231228170251",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231130",24.00,KRW,대출금 상환,,,0.00,48248640.00,423593555.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231228170251",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231130",31.00,KRW,"1",,,0.00,0.00,0.00,4.70,,"20231129",0.00,61215.00,0.00,0.00,0.00,"","","20231228170251",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231130",25.00,KRW,"1",,,0.00,0.00,0.00,4.70,,"20231129",0.00,37284.00,0.00,0.00,0.00,"","","20231228170251",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231124",0.00,KRW,실행,,,0.00,31147875.00,31147875.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231130172904",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231124",11.00,KRW,실행,,,0.00,87479040.00,87479040.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231130172904",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231124",10.00,KRW,실행,,,0.00,27098720.00,27098720.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231130172904",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231124",9.00,KRW,실행,,,0.00,79216005.00,79216005.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231130172904",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231124",8.00,KRW,실행,,,0.00,66341550.00,66341550.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231130172904",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231124",7.00,KRW,실행,,,0.00,163458240.00,163458240.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231130172904",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231124",6.00,KRW,실행,,,0.00,48248640.00,48248640.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231130172904",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231124",5.00,KRW,실행,,,0.00,41595840.00,41595840.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231130172904",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231124",4.00,KRW,실행,,,0.00,141632645.00,141632645.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231130172904",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231124",3.00,KRW,실행,,,0.00,40525650.00,40525650.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231130172904",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231124",2.00,KRW,실행,,,0.00,36291200.00,36291200.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231130172904",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231124",1.00,KRW,실행,,,0.00,22834845.00,22834845.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231130172904",,N,,
WP2148635102_02,"2148635102","10000003","1742223455322253","20231124",0.00,KRW,원금상환,,,450000000.00,450000000.00,250000000.00,5.23,,"20231123",0.00,0.00,0.00,0.00,0.00,"","","20231130170752",,N,,
WP2148635102_02,"2148635102","10000088","544222559034","20231124",0.00,KRW,대출이자납부,,,0.00,0.00,1428967921.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231201090319",,N,,
WP2148635102_02,"2148635102","10000088","544222559034","20231124",1.00,KRW,"1",,,0.00,0.00,0.00,4.74,,"20231123",0.00,4527980.00,0.00,0.00,0.00,"","","20231201090319",,N,,
WP2148635102_02,"2148635102","10000088","544222559034","20231124",5.00,KRW,연기,,,0.00,0.00,227304300.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231201090319",,N,,
WP2148635102_02,"2148635102","10000088","544222559034","20231124",4.00,KRW,연기,,,0.00,0.00,1201663621.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231201090319",,N,,
WP2148635102_02,"2148635102","10000088","544222559034","20231124",3.00,KRW,"1",,,0.00,0.00,0.00,4.74,,"20231123",0.00,856503.00,0.00,0.00,0.00,"","","20231201090319",,N,,
WP2148635102_02,"2148635102","10000088","544222559034","20231124",2.00,KRW,대출이자납부,,,0.00,0.00,1428967921.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231201090319",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",29.00,KRW,"1",,,0.00,0.00,0.00,4.87,,"20231122",0.00,57554.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",0.00,KRW,대출이자납부,,,0.00,0.00,3146916740.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",1.00,KRW,"1",,,0.00,0.00,0.00,4.87,,"20231122",0.00,143634.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",2.00,KRW,대출이자납부,,,0.00,0.00,3146916740.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",3.00,KRW,"1",,,0.00,0.00,0.00,4.87,,"20231122",0.00,537844.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",4.00,KRW,대출이자납부,,,0.00,0.00,3146916740.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",5.00,KRW,"1",,,0.00,0.00,0.00,4.87,,"20231122",0.00,332864.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",6.00,KRW,대출이자납부,,,0.00,0.00,3146916740.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",7.00,KRW,"1",,,0.00,0.00,0.00,4.87,,"20231122",0.00,604833.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",8.00,KRW,대출이자납부,,,0.00,0.00,3146916740.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",9.00,KRW,"1",,,0.00,0.00,0.00,4.87,,"20231122",0.00,331639.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",10.00,KRW,대출이자납부,,,0.00,0.00,3146916740.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",11.00,KRW,"1",,,0.00,0.00,0.00,4.87,,"20231122",0.00,31510.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",12.00,KRW,대출이자납부,,,0.00,0.00,3146916740.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",13.00,KRW,"1",,,0.00,0.00,0.00,4.87,,"20231122",0.00,752045.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",14.00,KRW,대출이자납부,,,0.00,0.00,3146916740.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",15.00,KRW,"1",,,0.00,0.00,0.00,4.87,,"20231122",0.00,272389.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",16.00,KRW,대출이자납부,,,0.00,0.00,3146916740.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",17.00,KRW,"1",,,0.00,0.00,0.00,4.87,,"20231122",0.00,678442.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",18.00,KRW,대출이자납부,,,0.00,0.00,3146916740.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",19.00,KRW,"1",,,0.00,0.00,0.00,4.87,,"20231122",0.00,336512.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",20.00,KRW,대출이자납부,,,0.00,0.00,3146916740.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",21.00,KRW,"1",,,0.00,0.00,0.00,4.87,,"20231122",0.00,67808.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",22.00,KRW,대출이자납부,,,0.00,0.00,3146916740.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",23.00,KRW,"1",,,0.00,0.00,0.00,4.87,,"20231122",0.00,22199.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",24.00,KRW,대출이자납부,,,0.00,0.00,3146916740.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",25.00,KRW,"1",,,0.00,0.00,0.00,4.87,,"20231122",0.00,10003.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",26.00,KRW,대출이자납부,,,0.00,0.00,3146916740.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",27.00,KRW,"1",,,0.00,0.00,0.00,4.87,,"20231122",0.00,27588.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231123",28.00,KRW,대출이자납부,,,0.00,0.00,3146916740.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000003","1742224295322253","20231120",0.00,KRW,이자수입,,,975391.00,0.00,180000000.00,6.27,,"20231119",0.00,975391.00,0.00,0.00,0.00,"","","20240330050649",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231115",17.00,KRW,실행,,,0.00,12390235.00,12390235.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231115",19.00,KRW,실행,,,0.00,24302025.00,24302025.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231115",18.00,KRW,실행,,,0.00,11208780.00,11208780.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231115",16.00,KRW,실행,,,0.00,23345685.00,23345685.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231115",15.00,KRW,실행,,,0.00,10141065.00,10141065.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231115",14.00,KRW,실행,,,0.00,2163645.00,2163645.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231115",13.00,KRW,실행,,,0.00,21245895.00,21245895.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231115",12.00,KRW,실행,,,0.00,20310345.00,20310345.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231115",11.00,KRW,실행,,,0.00,51801310.00,51801310.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231115",10.00,KRW,실행,,,0.00,153910240.00,153910240.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231115",9.00,KRW,실행,,,0.00,98313600.00,98313600.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231115",8.00,KRW,실행,,,0.00,153824000.00,153824000.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231115",7.00,KRW,실행,,,0.00,4745400.00,4745400.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231115",6.00,KRW,실행,,,0.00,39050880.00,39050880.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231115",5.00,KRW,실행,,,0.00,22364485.00,22364485.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231115",4.00,KRW,실행,,,0.00,40721010.00,40721010.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231115",3.00,KRW,실행,,,0.00,67661440.00,67661440.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231115",2.00,KRW,실행,,,0.00,117177830.00,117177830.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231115",1.00,KRW,실행,,,0.00,3099360.00,3099360.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231115",0.00,KRW,실행,,,0.00,18481650.00,18481650.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000003","1742223455322253","20231115",0.00,KRW,대출실행,,,700000000.00,700000000.00,700000000.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231124165616",,N,,
WP2148635102_02,"2148635102","10000003","1742223315422326","20231115",0.00,KRW,이자수입,,,30312875.00,0.00,7000000000.00,5.16,,"20231114",0.00,30312875.00,0.00,0.00,0.00,"","","20231201090237",,N,,
WP2148635102_02,"2148635102","10000002","944338607232323","20231115",0.00,KRW,약정이자/보증료전부상환,,,28800000.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231124165631",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231115",0.00,KRW,실행,,,0.00,166350030.00,166350030.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231124164947",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231115",1.00,KRW,실행,,,0.00,30710240.00,30710240.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231124164947",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231115",2.00,KRW,실행,,,0.00,138754605.00,138754605.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231124164947",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231115",3.00,KRW,실행,,,0.00,49322240.00,49322240.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231124164947",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231115",4.00,KRW,실행,,,0.00,52319520.00,52319520.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231124164947",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231115",5.00,KRW,실행,,,0.00,167131360.00,167131360.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231124164947",,N,,
WP2148635102_02,"2148635102","10000003","3423358861154253","20231113",0.00,KRW,기간연장,,,6000000000.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162544",,N,,
WP2148635102_02,"2148635102","10000003","17422923826278","20231113",0.00,KRW,기간연장,,,1000000000.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231115163556",,N,,
WP2148635102_02,"2148635102","10000003","1742292381154253","20231113",0.00,KRW,기간연장,,,3000000000.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231120151100",,N,,
WP2148635102_02,"2148635102","10000003","17422923811AS224","20231113",0.00,KRW,기간연장,,,2000000.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231115163557",,N,,
WP2148635102_02,"2148635102","10000003","1742224295322253","20231110",0.00,KRW,원금상환,,,4500000.00,4500000.00,180000000.00,6.27,,"20231109",0.00,0.00,0.00,0.00,0.00,"","","20240330050649",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231110",0.00,KRW,연기,,,0.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231115163606",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231110",1.00,KRW,"1",,,0.00,0.00,0.00,0.00,,"20241111",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231110",0.00,KRW,연기,,,0.00,0.00,2250657860.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231110",1.00,KRW,"1",,,0.00,0.00,0.00,0.00,,"20241111",0.00,0.00,0.00,0.00,0.00,"","","20231115163606",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231106",13.00,KRW,실행,,,0.00,181179680.00,181179680.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000003","17422923826278","20231106",2.00,KRW,수신입금,,,633567.00,633567.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231107084528",,N,,
WP2148635102_02,"2148635102","10000003","17422923826278","20231106",1.00,KRW,수신출금,,,633567.00,633567.00,633567.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231107084528",,N,,
WP2148635102_02,"2148635102","10000003","17422923826278","20231106",0.00,KRW,이자원가,,,633567.00,0.00,0.00,5.64,,"20231105",0.00,633567.00,0.00,0.00,0.00,"","","20231107084528",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231106",0.00,KRW,실행,,,0.00,194252960.00,194252960.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231106",1.00,KRW,실행,,,0.00,62492320.00,62492320.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231106",2.00,KRW,실행,,,0.00,25182850.00,25182850.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231106",3.00,KRW,실행,,,0.00,5646960.00,5646960.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231106",4.00,KRW,실행,,,0.00,53354895.00,53354895.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231106",5.00,KRW,실행,,,0.00,125649920.00,125649920.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231106",6.00,KRW,실행,,,0.00,178839155.00,178839155.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231106",7.00,KRW,실행,,,0.00,83229575.00,83229575.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231106",8.00,KRW,실행,,,0.00,10402425.00,10402425.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231106",9.00,KRW,실행,,,0.00,15804855.00,15804855.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231106",10.00,KRW,실행,,,0.00,16173300.00,16173300.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231106",11.00,KRW,실행,,,0.00,89925440.00,89925440.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231106",12.00,KRW,실행,,,0.00,15482720.00,15482720.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231106",14.00,KRW,실행,,,0.00,19068885.00,19068885.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231106",15.00,KRW,실행,,,0.00,7129650.00,7129650.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000002","944335184232323","20231101",0.00,KRW,대환전부상환(당행대출금기표대전),,,11000000000.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240202110137",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231031",14.00,KRW,대출금 상환,,,0.00,75173450.00,293464160.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231106092603",,N,,
WP2148635102_02,"2148635102","10000002","944335184232323","20231031",0.00,KRW,약정이자/보증료전부상환,,,22711232.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240202110137",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231031",9.00,KRW,"1",,,0.00,0.00,0.00,4.87,,"20231030",0.00,116109.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231031",8.00,KRW,대출금 상환,,,0.00,58051840.00,1818163820.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231031",7.00,KRW,"1",,,0.00,0.00,0.00,4.87,,"20231030",0.00,278691.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231031",25.00,KRW,"1",,,0.00,0.00,0.00,4.87,,"20231030",0.00,20391.00,0.00,0.00,0.00,"","","20231106092602",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231031",21.00,KRW,"1",,,0.00,0.00,0.00,4.87,,"20231030",0.00,123070.00,0.00,0.00,0.00,"","","20231106092602",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20231031",22.00,KRW,대출금 상환,,,0.00,45286560.00,25488540.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231106092602",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231031",12.00,KRW,대출금 상환,,,0.00,9560100.00,1632047560.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231031",13.00,KRW,"1",,,0.00,0.00,0.00,4.87,,"20231030",0.00,19121.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231031",14.00,KRW,대출금 상환,,,0.00,198601920.00,1433445640.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231031",15.00,KRW,"1",,,0.00,0.00,0.00,4.87,,"20231030",0.00,397222.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231031",16.00,KRW,대출금 상환,,,0.00,31441905.00,1402003735.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231031",17.00,KRW,"1",,,0.00,0.00,0.00,4.87,,"20231030",0.00,62886.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231031",18.00,KRW,대출금 상환,,,0.00,74303900.00,1327699835.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231031",19.00,KRW,"1",,,0.00,0.00,0.00,4.87,,"20231030",0.00,148614.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231031",20.00,KRW,대출금 상환,,,0.00,71999180.00,1255700655.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231031",21.00,KRW,"1",,,0.00,0.00,0.00,4.87,,"20231030",0.00,144005.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231031",22.00,KRW,대출금 상환,,,0.00,18374400.00,1237326255.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231031",23.00,KRW,"1",,,0.00,0.00,0.00,4.87,,"20231030",0.00,36750.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231031",24.00,KRW,대출금 상환,,,0.00,13638240.00,1223688015.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231031",25.00,KRW,"1",,,0.00,0.00,0.00,4.87,,"20231030",0.00,27277.00,0.00,0.00,0.00,"","","20231229162600",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20231031",26.00,KRW,대출금 상환,,,0.00,6205815.00,1217482200.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20231229162600",,N,,
